,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
485,0.3318121910095215,0.0226582841017495,0.03238191604614258,0.0010193559914573498,balanced,gini,10,,0.05,0.05,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 10, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 100}",0.3163841807909605,0.3063583815028902,0.3509933774834437,0.30456852791878175,0.2785388127853881,0.3113763003048926,0.02342384032439607,148,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.05538523675477202,485,0.4609053497942387,0.4435146443514644,0.4907407407407407,0.45801526717557256,0.42957746478873243,0.4565539387437624,0.020430562531863587,118
486,0.03497977256774902,0.0012642539279896724,0.008395242691040038,0.0007996322910411247,balanced,gini,10,,0.05,0.05,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 10, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 10}",0.32558139534883723,0.3063583815028902,0.35570469798657717,0.30612244897959184,0.28110599078341014,0.3149832061289573,0.024779529733631008,140,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.05538523675477202,485,0.47058823529411764,0.4435146443514644,0.4953271028037383,0.4597701149425288,0.43262411347517726,0.4603690289913856,0.02181898438936021,98
487,0.2875520706176758,0.004821010357235066,0.03156986236572266,0.0010196552777912342,balanced,gini,3,,0.05,0.01,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 3, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 100}",0.3128491620111732,0.2994350282485876,0.3509933774834437,0.30612244897959184,0.28110599078341014,0.3101060338542783,0.023018827918404514,156,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.05538523675477202,485,0.45714285714285713,0.43621399176954734,0.4907407407407407,0.4597701149425288,0.43262411347517726,0.45529854926903907,0.020773709917192337,126
488,0.3209525108337402,0.004649223788417124,0.03211970329284668,0.0007322098659844115,balanced,gini,5,,0.05,0.1,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 100}",0.32,0.3063583815028902,0.32919254658385094,0.30456852791878175,0.26991150442477874,0.30601619755359344,0.020186040778398685,175,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.05538523675477202,485,0.4647302904564316,0.4435146443514644,0.4690265486725663,0.45801526717557256,0.41924398625429554,0.4509121234054756,0.01803520755579806,147
489,0.034778165817260745,0.0007487401674876179,0.007795143127441406,0.000747831901634887,balanced,gini,5,,0.05,0.05,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 10}",0.30601092896174864,0.3063583815028902,0.35570469798657717,0.30456852791878175,0.28110599078341014,0.3107548538958238,0.024408210649348363,153,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.05538523675477202,485,0.44979919678714864,0.4435146443514644,0.4953271028037383,0.45801526717557256,0.43262411347517726,0.4558565807258503,0.021405616817380978,123
490,0.16630868911743163,0.021508760409247787,0.018796968460083007,0.0021422326562052433,balanced,gini,3,,0.01,0.1,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 3, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 50}",0.3163841807909605,0.3063583815028902,0.3464052287581699,0.30456852791878175,0.305,0.3157458045915327,0.015929776539440665,132,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.05538523675477202,485,0.4609053497942387,0.4435146443514644,0.48623853211009177,0.45801526717557256,0.46037735849056605,0.46180753556635,0.013777167640152427,88
491,0.03498969078063965,0.0008711634870526665,0.0071985721588134766,0.00040531172471885496,balanced,gini,5,,0.05,0.1,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 10}",0.3216374269005848,0.29347826086956524,0.34868421052631576,0.30612244897959184,0.27232142857142855,0.308455827842635,0.025794045155644804,163,0.8333333333333334,0.8181818181818182,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8656471397455004,0.0537000243884131,485,0.46413502109704646,0.432,0.48847926267281105,0.4597701149425288,0.42214532871972316,0.4533086879314431,0.023751707801098247,136
492,0.3564703941345215,0.016188609597534598,0.03259673118591309,0.0007919762306622986,balanced,entropy,10,,0.05,0.01,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 10, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 100}",0.30978260869565216,0.29444444444444445,0.34615384615384615,0.30612244897959184,0.31216931216931215,0.3137318195122899,0.017317311814881144,142,0.8636363636363636,0.803030303030303,0.8307692307692308,0.9230769230769231,0.9076923076923077,0.8656093761590387,0.0451801918419452,493,0.45599999999999996,0.4308943089430894,0.48868778280542985,0.4597701149425288,0.4645669291338582,0.4599766058081571,0.018481608520228652,101
493,0.10344448089599609,0.009263977549646992,0.020788002014160156,0.0026369236752574908,balanced,entropy,10,sqrt,0.01,0.1,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 50}",0.25675675675675674,0.3045977011494253,0.33125,0.2946859903381642,0.3072916666666667,0.2989085882282781,0.0242688103742768,200,0.8636363636363636,0.803030303030303,0.8153846153846154,0.9384615384615385,0.9076923076923077,0.8656064090201024,0.0519960089129809,494,0.3958333333333333,0.4416666666666667,0.47111111111111104,0.44852941176470584,0.45914396887159536,0.443243364428434,0.025727335673354904,169
494,0.19129567146301268,0.0065625685891654425,0.03679766654968262,0.004438697548227186,balanced,entropy,5,sqrt,0.01,0.1,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 5, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 100}",0.2835820895522388,0.29775280898876405,0.31901840490797545,0.2955665024630542,0.2961165048543689,0.29840526637530984,0.011476499784198211,202,0.8636363636363636,0.803030303030303,0.8,0.9230769230769231,0.9384615384615385,0.865603441881166,0.05801733732133383,495,0.42696629213483145,0.4344262295081967,0.456140350877193,0.4477611940298508,0.4501845018450185,0.44308866388649504,0.010749437537709619,171
495,0.02140655517578125,0.000373136474508404,0.007408905029296875,0.00037503966684012313,balanced,gini,10,sqrt,0.01,0.05,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 10}",0.27184466019417475,0.3,0.375,0.2608695652173913,0.33879781420765026,0.309297041922063,0.042473158226632994,159,0.8484848484848485,0.8181818181818182,0.7846153846153846,0.9230769230769231,0.9538461538461539,0.8656004747422298,0.06353370151425951,496,0.411764705882353,0.43902439024390244,0.5074626865671642,0.4067796610169491,0.5,0.45299549017603896,0.04290643019826276,139
