,mean_fit_time,mean_score_time,mean_test_f1,mean_test_precision,mean_test_recall,param_LR__class_weight,param_LR__penalty,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,rank_test_f1,rank_test_precision,rank_test_recall,split0_test_f1,split0_test_precision,split0_test_recall,split1_test_f1,split1_test_precision,split1_test_recall,split2_test_f1,split2_test_precision,split2_test_recall,split3_test_f1,split3_test_precision,split3_test_recall,split4_test_f1,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_f1,std_test_precision,std_test_recall
18,0.0033928871154785155,0.003602933883666992,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,10,0.05,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.05}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0004901318990444324,0.0004886173045534864,0.2634675890280595,0.27698856635750907,0.2608142310182525
19,0.0033992767333984376,0.0037986278533935548,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,10,0.05,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.1}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0004974759048248859,0.0004005747907543289,0.2634675890280595,0.27698856635750907,0.2608142310182525
20,0.0033935070037841796,0.003603839874267578,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,10,0.05,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.1}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0004924473413522102,0.0004878784172027944,0.2634675890280595,0.27698856635750907,0.2608142310182525
21,0.003997087478637695,0.004996776580810547,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,3,0.05,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.01}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0012635379711637786,0.0012636135479093481,0.2634675890280595,0.27698856635750907,0.2608142310182525
22,0.003797769546508789,0.00419774055480957,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,3,0.05,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.05}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0007478198097140157,0.0003995185074231473,0.2634675890280595,0.27698856635750907,0.2608142310182525
23,0.0037975311279296875,0.003398561477661133,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,3,0.05,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.01}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0003997088154145095,0.0004896677809060841,0.2634675890280595,0.27698856635750907,0.2608142310182525
24,0.0033977985382080077,0.003998231887817383,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,3,0.05,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.05}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0004896093863255838,0.0006324097532533071,0.2634675890280595,0.27698856635750907,0.2608142310182525
25,0.003798055648803711,0.0039974689483642575,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,5,0.05,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.1}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0003998528332327556,0.0006318066183072028,0.2634675890280595,0.27698856635750907,0.2608142310182525
26,0.00359959602355957,0.003598594665527344,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,10,0.05,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.01}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0004911314953852952,0.0004938267885901314,0.2634675890280595,0.27698856635750907,0.2608142310182525
27,0.00379796028137207,0.0035979747772216797,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,5,0.05,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.05}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0007478694957095044,0.0004896872921989839,0.2634675890280595,0.27698856635750907,0.2608142310182525
28,0.0033980846405029298,0.004197502136230468,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,5,0.05,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.01}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.000489668198814365,0.00039951836514330813,0.2634675890280595,0.27698856635750907,0.2608142310182525
29,0.003600597381591797,0.004823064804077149,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,5,0.05,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.1}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0007982376939700037,0.0015859279411332037,0.2634675890280595,0.27698856635750907,0.2608142310182525
30,0.004197931289672852,0.005198907852172851,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,5,0.05,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.05}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0003997255278278327,0.0014689818899273626,0.2634675890280595,0.27698856635750907,0.2608142310182525
31,0.004599714279174804,0.004797506332397461,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,5,0.05,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.01}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0013602852097897651,0.0011616269481471773,0.2634675890280595,0.27698856635750907,0.2608142310182525
32,0.00379791259765625,0.0036000728607177733,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,gini,3,0.05,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.1}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00039990472426254704,0.0008038689392871021,0.2634675890280595,0.27698856635750907,0.2608142310182525
