,mean_test_precision,mean_test_recall,mean_test_f1,rank_test_precision,rank_test_recall,rank_test_f1,params,benchmark_test_precision,benchmark_test_recall,benchmark_test_fbeta
0,0.617908017908018,0.3944954128440367,0.44021045216395893,1,1,1,"{'samp': None, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.5956678700361011,0.5045871559633027,0.5463576158940397
0,0.6220419202163624,0.40672782874617736,0.48776908427230037,1,1,1,"{'LR__class_weight': None, 'LR__penalty': 'l2', 'samp': None}",0.5956678700361011,0.5045871559633027,0.5463576158940397
0,0.7450958845076492,0.22275058275058277,0.32187091069849694,1,1,1,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 5, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 100, 'samp': None}",0.5956678700361011,0.5045871559633027,0.5463576158940397
0,0.6194916728268904,0.5012587412587413,0.5519270659743232,1,1,1,"{'NN__activation': 'tanh', 'NN__hidden_layer_sizes': (5, 4, 3), 'samp': None}",0.5956678700361011,0.5045871559633027,0.5463576158940397
0,0.605992374895283,0.4128440366972477,0.4858825516032386,1,1,1,"{'samp': None, 'xgb__base_score': 0.5, 'xgb__colsample_bytree': 1, 'xgb__eval_metric': 'aucpr', 'xgb__max_depth': 5, 'xgb__min_child_weight': 1, 'xgb__subsample': 0.8}",0.5956678700361011,0.5045871559633027,0.5463576158940397
