,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
26,0.008992958068847656,0.0006282276518885542,0.004801416397094726,0.000749420412390511,entropy,10,0.01,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.52,0.6595744680851063,1.0,0.6546128389563745,0.18411390631678007,1,0.5303030303030303,0.5454545454545454,0.2,0.47692307692307695,0.12307692307692308,0.3752432716752871,0.17755680542385602,27,0.5691056910569104,0.5106382978723404,0.2888888888888889,0.5535714285714286,0.21917808219178084,0.4283356859087802,0.1452133249384472,27
27,0.008596038818359375,0.0007998508421648237,0.004596424102783203,0.0004887742388777957,entropy,5,0.01,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.52,0.6595744680851063,1.0,0.6546128389563745,0.18411390631678007,1,0.5303030303030303,0.5454545454545454,0.2,0.47692307692307695,0.12307692307692308,0.3752432716752871,0.17755680542385602,27,0.5691056910569104,0.5106382978723404,0.2888888888888889,0.5535714285714286,0.21917808219178084,0.4283356859087802,0.1452133249384472,27
28,0.009994077682495116,0.0025281311216661254,0.006596994400024414,0.0018543274491858313,gini,5,0.01,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.01}",0.6065573770491803,0.4939759036144578,0.4166666666666667,0.7222222222222222,0.7,0.5878223916845539,0.11754050639486763,27,0.5606060606060606,0.6212121212121212,0.15384615384615385,0.2,0.2153846153846154,0.3503576076767977,0.19853586734894335,29,0.5826771653543307,0.5503355704697986,0.22471910112359555,0.3132530120481928,0.32941176470588235,0.40017389322426933,0.14088621287462463,29
29,0.008997488021850585,0.0008853101708644596,0.004596614837646484,0.000793251477493147,gini,10,0.01,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.01}",0.6065573770491803,0.4939759036144578,0.4166666666666667,0.7222222222222222,0.7,0.5878223916845539,0.11754050639486763,27,0.5606060606060606,0.6212121212121212,0.15384615384615385,0.2,0.2153846153846154,0.3503576076767977,0.19853586734894335,29,0.5826771653543307,0.5503355704697986,0.22471910112359555,0.3132530120481928,0.32941176470588235,0.40017389322426933,0.14088621287462463,29
30,0.008794355392456054,0.0003989421942860693,0.004997634887695312,0.001093287704618769,gini,10,0.01,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.4074074074074074,0.7368421052631579,1.0,0.6475329457255052,0.2092651308012645,3,0.5303030303030303,0.5454545454545454,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.3168321745756654,0.1830328360863897,31,0.5691056910569104,0.5106382978723404,0.2391304347826087,0.33333333333333337,0.21917808219178084,0.3743788520467012,0.14183014043137987,31
31,0.0054050922393798825,0.0007959103911354563,0.004591798782348633,0.000795615860291951,gini,3,0.01,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.01}",0.6140350877192983,0.48,0.4074074074074074,0.7368421052631579,1.0,0.6475329457255052,0.2092651308012645,3,0.5303030303030303,0.5454545454545454,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.3168321745756654,0.1830328360863897,31,0.5691056910569104,0.5106382978723404,0.2391304347826087,0.33333333333333337,0.21917808219178084,0.3743788520467012,0.14183014043137987,31
32,0.008594894409179687,0.0004889283372186467,0.004597139358520508,0.000799513126220132,gini,5,0.01,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.4074074074074074,0.7368421052631579,1.0,0.6475329457255052,0.2092651308012645,3,0.5303030303030303,0.5454545454545454,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.3168321745756654,0.1830328360863897,31,0.5691056910569104,0.5106382978723404,0.2391304347826087,0.33333333333333337,0.21917808219178084,0.3743788520467012,0.14183014043137987,31
33,0.00539851188659668,0.0004891205583342353,0.004997682571411133,0.0008916882703605054,gini,3,0.01,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.4074074074074074,0.7368421052631579,1.0,0.6475329457255052,0.2092651308012645,3,0.5303030303030303,0.5454545454545454,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.3168321745756654,0.1830328360863897,31,0.5691056910569104,0.5106382978723404,0.2391304347826087,0.33333333333333337,0.21917808219178084,0.3743788520467012,0.14183014043137987,31
34,0.0065978050231933595,0.0004907158370679952,0.004198694229125976,0.00039472010258841995,entropy,3,0.01,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.01}",0.0,0.48,0.4827586206896552,0.6595744680851063,1.0,0.52423912026834,0.3234808901735706,29,0.0,0.5454545454545454,0.4307692307692308,0.47692307692307695,0.12307692307692308,0.3152342353885266,0.21395148211791917,35,0.0,0.5106382978723404,0.45528455284552843,0.5535714285714286,0.21917808219178084,0.3476839204711643,0.2088084893541614,35
35,0.006197643280029297,0.0004041576058072627,0.0041958332061767575,0.0004008079857135099,entropy,3,0.01,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.0,0.48,0.4827586206896552,0.6595744680851063,1.0,0.52423912026834,0.3234808901735706,29,0.0,0.5454545454545454,0.4307692307692308,0.47692307692307695,0.12307692307692308,0.3152342353885266,0.21395148211791917,35,0.0,0.5106382978723404,0.45528455284552843,0.5535714285714286,0.21917808219178084,0.3476839204711643,0.2088084893541614,35
