,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_LR__class_weight,param_LR__penalty,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0,0.01993088722229004,0.0017441519156863434,0.005597448348999024,0.0007998231395642626,balanced,l2,"{'LR__class_weight': 'balanced', 'LR__penalty': 'l2'}",0.32972972972972975,0.32571428571428573,0.34104046242774566,0.29245283018867924,0.325,0.3227947887452135,0.01621222380706637,3,0.9242424242424242,0.8636363636363636,0.9076923076923077,0.9538461538461539,1.0,0.9298514407482587,0.04561238689571596,1,0.4860557768924303,0.47302904564315357,0.495798319327731,0.44765342960288806,0.4905660377358491,0.47862454601691895,0.017218022716570202,1
1,0.10633831024169922,0.013535542157608169,0.008795022964477539,0.0038659306009757315,balanced,l1,"{'LR__class_weight': 'balanced', 'LR__penalty': 'l1'}",0.32972972972972975,0.32386363636363635,0.34104046242774566,0.2890995260663507,0.325,0.32175428785867416,0.01741211561995623,4,0.9242424242424242,0.8636363636363636,0.9076923076923077,0.9384615384615385,1.0,0.9267774848102717,0.04439386085277836,2,0.4860557768924303,0.47107438016528924,0.495798319327731,0.44202898550724634,0.4905660377358491,0.47710943187051436,0.019371124731452027,2
2,0.02778177261352539,0.031589452158576496,0.005399084091186524,0.0011960815325248125,,l2,"{'LR__class_weight': None, 'LR__penalty': 'l2'}",0.7,0.6857142857142857,0.36363636363636365,0.6,0.8235294117647058,0.6345687190454335,0.15308407426944035,1,0.3181818181818182,0.36363636363636365,0.12307692307692308,0.7384615384615385,0.4307692307692308,0.3947311704688754,0.19998171110602952,3,0.4375,0.4752475247524753,0.18390804597701152,0.6620689655172414,0.5656565656565656,0.4648154724527086,0.16049629857808093,3
3,0.0940354347229004,0.01719368061970427,0.01621723175048828,0.019962056353419303,,l1,"{'LR__class_weight': None, 'LR__penalty': 'l1'}",0.6785714285714286,0.6857142857142857,0.375,0.6,0.8235294117647058,0.6325515992317853,0.1474975446482129,2,0.2878787878787879,0.36363636363636365,0.13846153846153847,0.7384615384615385,0.4307692307692308,0.391741643120621,0.19867552407951716,4,0.40425531914893625,0.4752475247524753,0.20224719101123598,0.6620689655172414,0.5656565656565656,0.4618279535861872,0.1560179588421527,4
